,Index,incident_number,crime,occurred_on,month,intersection,city,state,geometry,location,time,day_of_week,moon_phaseid,moon_phase
1548,13405,1727009007,Theft From Motor Vehicle,9/22/17,Sep,4100 S TACOMA WY,  TACOMA,   WA,-122.484572  47.219612,"47.219612, -122.484572",14:00,Friday,0,0
1549,13476,1727309008,Theft From Motor Vehicle,9/23/17,Sep,4100 S TACOMA WY,  TACOMA,   WA,-122.484572  47.219612,"47.219612, -122.484572",10:00,Saturday,0,0
1550,13527,1727809004,Theft From Motor Vehicle,9/23/17,Sep,4100 S TACOMA WY,  TACOMA,   WA,-122.484572  47.219612,"47.219612, -122.484572",10:00,Saturday,0,0
1551,14076,1731809019,Theft From Motor Vehicle,11/13/17,Nov,4100 S TACOMA WY,  TACOMA,   WA,-122.484572  47.219612,"47.219612, -122.484572",21:00,Monday,0,0
1552,13403,1727002222,Theft From Motor Vehicle,9/27/17,Sep,4100 S STEELE ST,  TACOMA,   WA,-122.467638  47.219602,"47.219602, -122.467638",19:00,Wednesday,2,First Quarter
1553,13069,1717300831,Theft From Motor Vehicle,6/15/17,Jun,4000 S ORCHARD ST,  TACOMA,   WA,-122.505169  47.219409,"47.219409, -122.505169",15:00,Thursday,0,0
1554,13828,1722901764,Theft From Motor Vehicle,8/16/17,Aug,4000 S ORCHARD ST,  TACOMA,   WA,-122.505169  47.219409,"47.219409, -122.505169",13:00,Wednesday,0,0
1555,12710,1717000673,Theft From Motor Vehicle,6/18/17,Jun,4300 E Q ST,  TACOMA,   WA,-122.406664  47.219266,"47.219266, -122.406664",18:00,Sunday,0,0
1556,12557,1711609034,Theft From Motor Vehicle,4/25/17,Apr,2700 S 42ND ST,  TACOMA,   WA,-122.472218  47.21926,"47.21926, -122.472218",14:00,Tuesday,0,0
1557,12598,1712409028,Theft From Motor Vehicle,5/4/17,May,2700 S 42ND ST,  TACOMA,   WA,-122.472218  47.21926,"47.21926, -122.472218",9:00,Thursday,0,0
1558,11704,1700601292,Theft From Motor Vehicle,1/6/17,Jan,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",13:00,Friday,0,0
1559,11770,1701201897,Theft From Motor Vehicle,1/12/17,Jan,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",17:00,Thursday,3,Full Moon
1560,11810,1701701860,Theft From Motor Vehicle,1/17/17,Jan,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",19:00,Tuesday,0,0
1561,11829,1701802120,Theft From Motor Vehicle,1/18/17,Jan,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",22:00,Wednesday,0,0
1562,11954,1702901279,Theft From Motor Vehicle,1/29/17,Jan,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",18:00,Sunday,0,0
1563,12018,1703909012,Theft From Motor Vehicle,2/8/17,Feb,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",19:00,Wednesday,0,0
1564,12186,1722809040,Theft From Motor Vehicle,8/15/17,Aug,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",21:00,Tuesday,0,0
1565,12343,1708400887,Theft From Motor Vehicle,3/25/17,Mar,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",12:00,Saturday,0,0
1566,12538,1711301541,Theft From Motor Vehicle,4/23/17,Apr,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",19:00,Sunday,0,0
1567,13443,1709701961,Theft From Motor Vehicle,4/7/17,Apr,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",18:00,Friday,0,0
1568,13550,1728201882,Theft From Motor Vehicle,10/9/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",18:00,Monday,0,0
1569,13566,1728501840,Theft From Motor Vehicle,10/12/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",18:00,Thursday,4,Last Quarter
1570,13567,1728501980,Theft From Motor Vehicle,10/12/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",18:00,Thursday,4,Last Quarter
1571,13599,1728509033,Theft From Motor Vehicle,10/12/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",20:00,Thursday,4,Last Quarter
1572,13634,1728909020,Theft From Motor Vehicle,10/12/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",19:00,Thursday,4,Last Quarter
1573,13724,1729501380,Theft From Motor Vehicle,10/22/17,Oct,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219257,"47.219257, -122.467638",16:00,Sunday,0,0
1574,13970,1730502035,Theft From Motor Vehicle,11/1/17,Nov,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219254,"47.219254, -122.467638",17:00,Wednesday,0,0
1575,14044,1731401646,Theft From Motor Vehicle,11/10/17,Nov,4200 S STEELE ST,  TACOMA,   WA,-122.467638  47.219254,"47.219254, -122.467638",18:00,Friday,4,Last Quarter
1576,12497,1710709011,Theft From Motor Vehicle,4/16/17,Apr,4200 E R ST,  TACOMA,   WA,-122.402704  47.219203,"47.219203, -122.402704",0:00,Sunday,0,0
1577,12600,1712509038,Theft From Motor Vehicle,5/4/17,May,4200 E R ST,  TACOMA,   WA,-122.402704  47.219203,"47.219203, -122.402704",4:00,Thursday,0,0
1578,13254,1703101356,Theft From Motor Vehicle,1/30/17,Jan,4200 E R ST,  TACOMA,   WA,-122.402704  47.219203,"47.219203, -122.402704",18:00,Monday,0,0
1579,11635,1717602017,Theft From Motor Vehicle,6/24/17,Jun,1700 S 42ND ST,  TACOMA,   WA,-122.458118  47.219152,"47.219152, -122.458118",1:00,Saturday,0,0
1580,13430,1729709021,Theft From Motor Vehicle,10/24/17,Oct,1100 E 42ND ST,  TACOMA,   WA,-122.416528  47.219048,"47.219048, -122.416528",6:00,Tuesday,0,0
1581,11647,1700201106,Theft From Motor Vehicle,1/2/17,Jan,4100 S ORCHARD ST,  TACOMA,   WA,-122.50517  47.218985,"47.218985, -122.50517",13:00,Monday,0,0
1582,11982,1703309010,Theft From Motor Vehicle,2/1/17,Feb,4100 S ORCHARD ST,  TACOMA,   WA,-122.50517  47.218985,"47.218985, -122.50517",3:00,Wednesday,0,0
1583,11840,1701900334,Theft From Motor Vehicle,1/18/17,Jan,4200 S PROSPECT ST,  TACOMA,   WA,-122.469408  47.218888,"47.218888, -122.469408",17:00,Wednesday,0,0
1584,12960,1718709008,Theft From Motor Vehicle,7/5/17,Jul,4200 S PROSPECT ST,  TACOMA,   WA,-122.469408  47.218888,"47.218888, -122.469408",4:00,Wednesday,0,0
1585,14214,1713100541,Theft From Motor Vehicle,5/11/17,May,4200 E ROOSEVELT AV,  TACOMA,   WA,-122.397888  47.218788,"47.218788, -122.397888",3:00,Thursday,0,0
1586,13469,1710009014,Theft From Motor Vehicle,4/4/17,Apr,4300 S JUNETT ST,  TACOMA,   WA,-122.475028  47.218707,"47.218707, -122.475028",7:00,Tuesday,0,0
1587,11976,1703200723,Theft From Motor Vehicle,1/31/17,Jan,4300 E R ST,  TACOMA,   WA,-122.402976  47.218656,"47.218656, -122.402976",23:00,Tuesday,0,0
1588,13441,1709700399,Theft From Motor Vehicle,4/7/17,Apr,1300 E 43RD ST,  TACOMA,   WA,-122.413164  47.218511,"47.218511, -122.413164",5:00,Friday,0,0
1589,14107,1732300018,Theft From Motor Vehicle,11/19/17,Nov,4200 E T ST,  TACOMA,   WA,-122.400956  47.21844,"47.21844, -122.400956",0:00,Sunday,0,0
1590,12498,1710709014,Theft From Motor Vehicle,4/14/17,Apr,800 E 43RD ST,  TACOMA,   WA,-122.42029  47.218424,"47.218424, -122.42029",23:00,Friday,0,0
1591,12932,1718009017,Theft From Motor Vehicle,6/28/17,Jun,4300 E J ST,  TACOMA,   WA,-122.417499  47.218421,"47.218421, -122.417499",2:00,Wednesday,0,0
1592,13815,1722601817,Theft From Motor Vehicle,8/14/17,Aug,4300 TACOMA MALL BLVD,  TACOMA,   WA,-122.463853  47.218321,"47.218321, -122.463853",10:00,Monday,4,Last Quarter
1593,13700,1720009022,Theft From Motor Vehicle,7/18/17,Jul,4300 S PINE ST,  TACOMA,   WA,-122.473623  47.21817,"47.21817, -122.473623",9:00,Tuesday,0,0
1594,11655,1700300984,Theft From Motor Vehicle,1/3/17,Jan,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",12:00,Tuesday,0,0
1595,11753,1701001850,Theft From Motor Vehicle,1/10/17,Jan,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",11:00,Tuesday,0,0
1596,11791,1701501455,Theft From Motor Vehicle,1/15/17,Jan,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",18:00,Sunday,0,0
1597,11815,1701709033,Theft From Motor Vehicle,1/17/17,Jan,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",18:00,Tuesday,0,0
1598,11904,1702309013,Theft From Motor Vehicle,1/23/17,Jan,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Monday,0,0
1599,12011,1703901047,Theft From Motor Vehicle,2/8/17,Feb,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",13:00,Wednesday,0,0
1600,12033,1711701941,Theft From Motor Vehicle,4/27/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",18:00,Thursday,0,0
1601,12037,1704201281,Theft From Motor Vehicle,2/11/17,Feb,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Saturday,0,0
1602,12076,1705001393,Theft From Motor Vehicle,2/19/17,Feb,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Sunday,0,0
1603,12166,1706301207,Theft From Motor Vehicle,3/4/17,Mar,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Saturday,0,0
1604,12315,1708002070,Theft From Motor Vehicle,3/21/17,Mar,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",21:00,Tuesday,0,0
1605,12345,1708401225,Theft From Motor Vehicle,3/25/17,Mar,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Saturday,0,0
1606,12430,1709601329,Theft From Motor Vehicle,4/6/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Thursday,0,0
1607,12485,1710501621,Theft From Motor Vehicle,4/15/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Saturday,0,0
1608,12537,1711301540,Theft From Motor Vehicle,4/23/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",17:00,Sunday,0,0
1609,12599,1712409029,Theft From Motor Vehicle,4/25/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Tuesday,0,0
1610,12603,1712601572,Theft From Motor Vehicle,5/6/17,May,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",17:00,Saturday,0,0
1611,12615,1712909017,Theft From Motor Vehicle,5/8/17,May,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Monday,0,0
1612,12618,1713301403,Theft From Motor Vehicle,5/13/17,May,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Saturday,0,0
1613,12637,1713601057,Theft From Motor Vehicle,5/16/17,May,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",12:00,Tuesday,0,0
1614,12638,1713601088,Theft From Motor Vehicle,5/16/17,May,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",13:00,Tuesday,0,0
1615,12750,1715401705,Theft From Motor Vehicle,6/3/17,Jun,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",20:00,Saturday,0,0
1616,12898,1717701255,Theft From Motor Vehicle,6/24/17,Jun,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",12:00,Saturday,0,0
1617,12915,1724800955,Theft From Motor Vehicle,9/2/17,Sep,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",20:00,Saturday,0,0
1618,13033,1719601000,Theft From Motor Vehicle,7/15/17,Jul,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",11:00,Saturday,0,0
1619,13040,1719701735,Theft From Motor Vehicle,7/16/17,Jul,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Sunday,4,Last Quarter
1620,13147,1721101692,Theft From Motor Vehicle,7/29/17,Jul,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Saturday,0,0
1621,13274,1725801602,Theft From Motor Vehicle,9/15/17,Sep,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",14:00,Friday,0,0
1622,13360,1706601536,Theft From Motor Vehicle,3/7/17,Mar,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",17:00,Tuesday,0,0
1623,13377,1726701104,Theft From Motor Vehicle,9/23/17,Sep,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",12:00,Saturday,0,0
1624,13435,1709600107,Theft From Motor Vehicle,4/5/17,Apr,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Wednesday,0,0
1625,13500,1727501525,Theft From Motor Vehicle,10/2/17,Oct,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Monday,0,0
1626,13501,1727501870,Theft From Motor Vehicle,10/2/17,Oct,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",17:00,Monday,0,0
1627,13562,1728401874,Theft From Motor Vehicle,10/11/17,Oct,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",17:00,Wednesday,0,0
1628,13722,1729409018,Theft From Motor Vehicle,10/21/17,Oct,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",13:00,Saturday,0,0
1629,13785,1732500274,Theft From Motor Vehicle,11/20/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",22:00,Monday,0,0
1630,13851,1723309016,Theft From Motor Vehicle,8/17/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",9:00,Thursday,0,0
1631,13854,1723400931,Theft From Motor Vehicle,8/21/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",20:00,Monday,1,New Moon
1632,13880,1723701354,Theft From Motor Vehicle,8/24/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Thursday,0,0
1633,13886,1723801294,Theft From Motor Vehicle,8/26/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",14:00,Saturday,0,0
1634,13903,1724100668,Theft From Motor Vehicle,8/29/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",7:00,Tuesday,2,First Quarter
1635,13941,1730001122,Theft From Motor Vehicle,10/27/17,Oct,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",12:00,Friday,2,First Quarter
1636,13987,1730701979,Theft From Motor Vehicle,11/3/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Friday,3,Full Moon
1637,13998,1730809003,Theft From Motor Vehicle,11/1/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",19:00,Wednesday,0,0
1638,14021,1731101176,Theft From Motor Vehicle,11/7/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",14:00,Tuesday,0,0
1639,14042,1731401455,Theft From Motor Vehicle,11/10/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",16:00,Friday,4,Last Quarter
1640,14069,1731800463,Theft From Motor Vehicle,11/12/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",10:00,Sunday,0,0
1641,14154,1732701870,Theft From Motor Vehicle,11/23/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",21:00,Thursday,0,0
1642,14155,1732701482,Theft From Motor Vehicle,11/23/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",18:00,Thursday,0,0
1643,14158,1732800330,Theft From Motor Vehicle,11/24/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",4:00,Friday,0,0
1644,14170,1733000871,Theft From Motor Vehicle,11/24/17,Nov,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",14:00,Friday,0,0
1645,14204,1724301848,Theft From Motor Vehicle,8/31/17,Aug,4500 S STEELE ST,  TACOMA,   WA,-122.467608  47.217857,"47.217857, -122.467608",15:00,Thursday,0,0
1646,13920,1732901453,Theft From Motor Vehicle,11/25/17,Nov,4300 S WARNER ST,  TACOMA,   WA,-122.480577  47.217692,"47.217692, -122.480577",19:00,Saturday,0,0
1647,12791,1716109017,Theft From Motor Vehicle,6/9/17,Jun,4300 S PARK AV,  TACOMA,   WA,-122.441912  47.21763,"47.21763, -122.441912",1:00,Friday,3,Full Moon
1648,12448,1709809001,Theft From Motor Vehicle,4/7/17,Apr,4300 E PORTLAND AV,  TACOMA,   WA,-122.407675  47.217612,"47.217612, -122.407675",0:00,Friday,0,0
1649,12464,1709900646,Theft From Motor Vehicle,4/8/17,Apr,4300 E PORTLAND AV,  TACOMA,   WA,-122.407675  47.217612,"47.217612, -122.407675",22:00,Saturday,0,0
1650,14209,1712900474,Theft From Motor Vehicle,4/19/17,Apr,4300 YAKIMA AV,  TACOMA,   WA,-122.443407  47.21757,"47.21757, -122.443407",0:00,Wednesday,4,Last Quarter
1651,14187,1733100932,Theft From Motor Vehicle,11/26/17,Nov,4300 S M ST,  TACOMA,   WA,-122.450857  47.217469,"47.217469, -122.450857",23:00,Sunday,2,First Quarter
1652,12489,1710509017,Theft From Motor Vehicle,4/15/17,Apr,4300 PACIFIC AV,  TACOMA,   WA,-122.433997  47.217468,"47.217468, -122.433997",10:00,Saturday,0,0
1653,13721,1729409012,Theft From Motor Vehicle,10/20/17,Oct,4400 S ASOTIN ST,  TACOMA,   WA,-122.456266  47.217376,"47.217376, -122.456266",18:00,Friday,0,0
1654,12260,1707300362,Theft From Motor Vehicle,3/14/17,Mar,4300 TACOMA AV S,  TACOMA,   WA,-122.439052  47.217348,"47.217348, -122.439052",3:00,Tuesday,0,0
1655,13029,1719409035,Theft From Motor Vehicle,7/13/17,Jul,4300 TACOMA AV S,  TACOMA,   WA,-122.439052  47.217348,"47.217348, -122.439052",6:00,Thursday,0,0
1656,14119,1732401250,Theft From Motor Vehicle,11/17/17,Nov,4300 FAWCETT AV,  TACOMA,   WA,-122.437535  47.21732,"47.21732, -122.437535",23:00,Friday,0,0
1657,13335,1704609007,Theft From Motor Vehicle,2/15/17,Feb,4300 S ALDER ST,  TACOMA,   WA,-122.47779  47.217292,"47.217292, -122.47779",1:00,Wednesday,0,0
1658,12641,1713609016,Theft From Motor Vehicle,5/15/17,May,4300 S G ST,  TACOMA,   WA,-122.44062  47.217275,"47.217275, -122.44062",3:00,Monday,0,0
1659,13398,1726900429,Theft From Motor Vehicle,9/25/17,Sep,4400 S ORCHARD ST,  TACOMA,   WA,-122.505197  47.217157,"47.217157, -122.505197",17:00,Monday,0,0
1660,13168,1721400249,Theft From Motor Vehicle,8/2/17,Aug,4400 E R ST,  TACOMA,   WA,-122.403831  47.217036,"47.217036, -122.403831",2:00,Wednesday,0,0
1661,12457,1712600609,Theft From Motor Vehicle,5/5/17,May,3400 S 45TH ST,  TACOMA,   WA,-122.480995  47.216828,"47.216828, -122.480995",19:00,Friday,0,0
1662,11842,1701900571,Theft From Motor Vehicle,1/18/17,Jan,4500 S K ST,  TACOMA,   WA,-122.447903  47.21682,"47.21682, -122.447903",12:00,Wednesday,0,0
1663,12006,1703900600,Theft From Motor Vehicle,2/8/17,Feb,4500 S K ST,  TACOMA,   WA,-122.447903  47.21682,"47.21682, -122.447903",7:00,Wednesday,0,0
1664,13973,1730509006,Theft From Motor Vehicle,10/30/17,Oct,4500 S K ST,  TACOMA,   WA,-122.447903  47.21682,"47.21682, -122.447903",20:00,Monday,0,0
1665,13691,1719609017,Theft From Motor Vehicle,7/15/17,Jul,100 E 45TH ST,  TACOMA,   WA,-122.431344  47.216792,"47.216792, -122.431344",0:00,Saturday,0,0
1666,13865,1723500447,Theft From Motor Vehicle,8/21/17,Aug,100 E 45TH ST,  TACOMA,   WA,-122.431344  47.216792,"47.216792, -122.431344",16:00,Monday,1,New Moon
1667,12043,1704300976,Theft From Motor Vehicle,2/12/17,Feb,4400 E T ST,  TACOMA,   WA,-122.401715  47.216718,"47.216718, -122.401715",14:00,Sunday,0,0
1668,12543,1711409012,Theft From Motor Vehicle,4/21/17,Apr,4500 S L ST,  TACOMA,   WA,-122.44941  47.216488,"47.216488, -122.44941",1:00,Friday,0,0
1669,13452,1727200275,Theft From Motor Vehicle,9/29/17,Sep,1500 S 45TH ST,  TACOMA,   WA,-122.454419  47.216432,"47.216432, -122.454419",4:00,Friday,0,0
1670,11710,1700701762,Theft From Motor Vehicle,1/7/17,Jan,4500 MCKINLEY AV,  TACOMA,   WA,-122.420902  47.216324,"47.216324, -122.420902",19:00,Saturday,0,0
1671,11722,1700809011,Theft From Motor Vehicle,1/7/17,Jan,4500 MCKINLEY AV,  TACOMA,   WA,-122.420902  47.216324,"47.216324, -122.420902",22:00,Saturday,0,0
1672,12394,1709200802,Theft From Motor Vehicle,4/2/17,Apr,4500 MCKINLEY AV,  TACOMA,   WA,-122.420902  47.216324,"47.216324, -122.420902",8:00,Sunday,0,0
1673,12221,1706909018,Theft From Motor Vehicle,3/7/17,Mar,4500 S WARNER ST,  TACOMA,   WA,-122.480577  47.216141,"47.216141, -122.480577",7:00,Tuesday,0,0
1674,12589,1712209021,Theft From Motor Vehicle,5/2/17,May,4500 S WARNER ST,  TACOMA,   WA,-122.480577  47.216141,"47.216141, -122.480577",5:00,Tuesday,2,First Quarter
1675,12788,1716109001,Theft From Motor Vehicle,6/7/17,Jun,4500 S WARNER ST,  TACOMA,   WA,-122.480577  47.216141,"47.216141, -122.480577",18:00,Wednesday,0,0
1676,13712,1729309009,Theft From Motor Vehicle,10/10/17,Oct,4500 S WARNER ST,  TACOMA,   WA,-122.480577  47.216141,"47.216141, -122.480577",2:00,Tuesday,0,0
1677,14193,1733109049,Theft From Motor Vehicle,11/27/17,Nov,4500 S WARNER ST,  TACOMA,   WA,-122.480577  47.216141,"47.216141, -122.480577",0:00,Monday,0,0
1678,12312,1707909022,Theft From Motor Vehicle,3/20/17,Mar,4500 S JUNETT ST,  TACOMA,   WA,-122.475005  47.21611,"47.21611, -122.475005",1:00,Monday,4,Last Quarter
1679,12064,1704709006,Theft From Motor Vehicle,2/16/17,Feb,4500 PACIFIC AV,  TACOMA,   WA,-122.433989  47.216102,"47.216102, -122.433989",2:00,Thursday,0,0
1680,12066,1704709008,Theft From Motor Vehicle,2/15/17,Feb,4500 PACIFIC AV,  TACOMA,   WA,-122.433989  47.216102,"47.216102, -122.433989",19:00,Wednesday,0,0
1681,12541,1711309009,Theft From Motor Vehicle,4/23/17,Apr,4500 PACIFIC AV,  TACOMA,   WA,-122.433989  47.216102,"47.216102, -122.433989",11:00,Sunday,0,0
1682,13899,1724000747,Theft From Motor Vehicle,8/25/17,Aug,1000 E 46TH ST,  TACOMA,   WA,-122.417013  47.215401,"47.215401, -122.417013",19:00,Friday,0,0
1683,13813,1722600313,Theft From Motor Vehicle,8/14/17,Aug,1400 E 46TH ST,  TACOMA,   WA,-122.409635  47.215378,"47.215378, -122.409635",5:00,Monday,4,Last Quarter
1684,13559,1728400743,Theft From Motor Vehicle,10/11/17,Oct,100 E 46TH ST,  TACOMA,   WA,-122.431326  47.21521,"47.21521, -122.431326",10:00,Wednesday,0,0
